num_word,num_sentence,num_pos_words,num_neg_words,num_pos_followed_by_neg,first_person,second_person,third_person,num_proper_nouns,num_conjunctions,num_superlatives,num_hedges,num_boosts,num_numbers,num_quotes,num_consecutive_upper
10,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0
190,9,0,4,0,0,0,7,19,6,0,7,0,3,0,1
1179,72,3,5,8,23,52,33,45,50,5,54,7,0,0,3
335,16,2,0,1,2,0,7,37,7,3,9,1,10,0,1
148,6,0,1,0,0,0,3,15,4,0,8,1,3,0,1
4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1
309,15,2,1,2,6,0,6,46,21,0,10,5,0,0,1
1368,65,8,38,21,26,1,63,152,46,0,55,12,14,0,2
9,2,0,0,1,0,0,0,6,0,0,1,1,0,0,0
1269,59,17,1,4,60,21,32,70,66,4,59,24,14,0,2
1532,146,5,21,13,20,1,98,279,48,5,30,12,25,0,2
1259,55,4,37,11,18,1,28,158,38,21,37,12,13,0,1
685,34,2,10,1,3,2,23,77,26,4,27,4,1,0,2
73,4,0,1,0,0,0,5,10,1,0,3,0,1,0,1
945,33,2,40,10,0,1,23,144,42,1,25,5,27,0,1
767,42,2,2,1,12,3,29,73,31,0,32,5,17,0,1
119,5,2,0,0,1,0,2,31,4,0,1,0,7,0,1
8,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0
1743,88,6,26,9,26,13,38,94,42,3,87,12,41,0,1
205,5,2,1,1,2,1,3,21,9,0,7,3,5,0,1
416,12,2,6,2,4,1,10,48,12,1,7,3,8,0,1
700,35,3,16,2,4,0,12,101,17,0,20,1,7,0,2
631,23,0,1,7,3,2,16,45,26,1,19,3,14,0,1
12,1,0,0,0,0,0,0,7,0,0,0,0,3,0,1
566,23,3,2,0,12,1,21,55,16,2,22,3,0,0,1
14,1,2,1,1,0,0,1,4,0,0,1,1,0,0,0
1148,82,5,13,6,15,5,38,84,44,0,28,5,10,0,7
1107,37,5,12,2,40,3,33,150,53,3,32,4,31,0,2
967,46,7,26,5,21,7,25,75,38,0,38,4,6,0,1
6,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
1343,56,4,6,8,15,1,20,93,35,3,52,6,21,0,1
225,11,2,5,1,4,0,8,23,8,1,7,2,1,0,1
512,20,1,6,2,0,7,13,48,16,1,19,3,9,0,1
659,40,3,6,4,13,11,19,42,20,1,40,5,3,0,2
529,25,7,7,5,5,2,17,48,24,0,15,6,3,0,1
830,39,0,12,4,6,10,32,72,16,0,33,4,9,0,1
1471,117,3,32,9,10,3,50,272,79,1,28,5,65,0,2
1232,44,3,35,5,16,16,39,71,42,3,41,10,14,0,2
1196,66,10,22,4,22,3,30,99,39,2,43,7,11,0,1
195,12,0,1,0,0,2,10,25,8,1,11,1,4,0,0
1046,42,5,8,6,1,0,10,115,48,0,21,9,15,0,1
627,40,4,1,3,10,3,27,87,26,0,20,3,14,0,1
313,14,0,1,1,3,1,15,31,8,2,10,1,9,0,1
9,1,0,0,0,0,0,0,7,0,0,1,0,1,0,1
7,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0
540,25,3,1,2,0,2,8,75,15,1,16,3,28,0,1
1168,63,10,8,5,17,5,18,95,50,1,30,5,9,0,8
1074,42,22,14,21,50,5,30,31,50,9,41,10,17,0,0
323,13,0,0,0,3,0,1,38,13,1,13,0,5,0,1
222,9,0,2,0,1,0,2,26,5,0,11,1,7,0,1
883,48,18,4,8,9,6,31,122,34,2,34,1,17,0,11
1668,89,4,10,7,30,60,30,60,72,1,96,14,16,0,1
265,11,2,4,0,2,0,5,38,11,0,9,2,3,0,1
1249,55,3,8,4,2,0,16,177,42,5,20,4,63,0,3
172,8,0,1,0,4,0,2,33,2,0,2,0,7,0,1
760,33,3,15,10,3,3,13,77,20,4,32,12,8,0,1
1137,44,10,9,4,31,6,18,50,54,3,45,7,5,0,1
3259,172,36,23,13,96,26,90,171,161,4,118,25,5,0,1
10,1,0,1,0,0,0,0,6,1,0,0,0,2,0,0
1048,40,2,10,4,6,4,22,97,37,2,22,9,29,0,1
1624,82,5,28,12,6,4,29,216,64,2,50,2,51,0,4
1032,62,3,31,3,16,6,44,97,37,2,43,6,2,0,1
5068,220,29,63,32,89,59,126,506,171,13,187,44,59,0,14
653,29,0,3,4,3,0,2,96,32,0,13,2,26,0,2
15,1,0,0,1,0,0,0,1,0,0,1,0,2,0,1
9,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0
879,44,3,6,7,14,0,15,121,28,0,26,4,20,0,1
886,69,6,1,3,5,17,31,60,26,0,40,5,2,0,9
446,19,3,7,4,0,1,6,56,16,0,10,3,13,0,1
1065,69,13,2,5,12,45,37,57,52,0,40,7,7,0,1
957,59,5,20,4,13,9,10,116,25,2,33,3,30,0,4
1838,81,8,27,12,36,9,35,358,49,2,40,3,139,0,7
72,2,0,0,0,3,0,0,13,2,0,2,0,8,0,0
1574,78,0,4,2,19,2,36,141,49,7,65,12,16,0,1
480,27,1,8,2,5,1,7,83,23,4,13,3,22,0,2
9,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1
1296,66,2,15,10,21,1,29,127,22,4,48,3,61,0,1
841,48,9,14,9,14,4,40,84,29,4,50,11,3,0,2
639,31,2,8,2,24,2,9,85,23,2,25,4,41,0,2
1385,66,7,12,7,27,27,25,77,46,8,67,9,42,0,1
1435,53,4,8,12,14,2,37,148,29,3,55,9,11,0,2
436,22,3,3,0,5,5,12,43,16,1,10,3,6,0,1
1938,120,11,25,11,33,33,63,95,71,4,83,6,12,0,1
1913,77,13,43,21,24,2,34,181,94,1,53,11,32,0,1
1131,50,2,10,3,13,8,19,176,51,1,45,9,51,0,2
584,30,2,5,1,3,0,12,48,22,1,36,3,11,0,1
774,36,5,3,4,7,2,29,95,24,0,28,2,8,0,3
10,1,0,0,0,1,0,0,7,0,0,0,0,0,0,1
359,21,1,3,2,16,9,4,10,19,1,17,1,0,0,4
642,30,6,3,3,11,4,15,106,27,0,17,1,8,0,1
937,43,3,5,3,24,3,16,58,26,5,28,4,24,0,2
546,25,1,2,1,7,0,13,74,13,1,18,3,10,0,1
1015,57,6,0,1,5,1,13,78,38,5,43,4,49,0,1
984,48,13,7,7,45,16,24,44,38,9,62,7,5,0,1
7,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0
1009,48,3,3,4,31,12,15,138,36,2,36,5,13,0,11
9,1,0,0,0,0,0,0,8,0,0,1,0,2,0,0
1758,113,8,20,10,26,15,62,147,63,2,90,6,9,0,1
301,16,1,1,0,1,2,3,18,8,0,14,2,3,0,1
59,2,1,0,0,1,0,0,9,3,0,2,0,4,0,1
551,22,1,2,2,9,1,7,32,16,2,23,4,2,0,1
992,37,0,7,6,13,2,11,149,21,2,19,4,14,0,2
618,21,4,2,1,4,3,16,37,13,3,26,8,3,0,1
1492,64,10,4,6,26,11,40,90,52,5,86,12,8,0,1
11,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1
1004,45,6,2,7,20,5,26,89,31,4,53,6,33,0,1
288,12,3,6,1,7,0,7,52,5,1,15,1,5,0,1
497,28,7,2,4,11,1,13,43,17,0,20,6,2,0,1
1522,71,3,9,8,23,5,30,179,58,3,52,10,95,0,2
256,10,1,1,0,1,1,2,20,8,0,7,3,6,0,1
2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
490,29,0,7,4,0,0,17,29,16,1,21,2,2,0,1
1196,66,7,13,8,19,25,25,97,30,3,44,2,19,0,29
1240,51,2,5,0,8,3,39,188,40,1,29,4,11,0,2
606,30,4,12,6,6,1,7,91,16,3,20,0,1,0,2
11,1,0,0,0,0,0,1,8,0,0,0,0,0,0,1
1624,72,8,24,8,25,6,50,128,69,3,64,9,19,0,2
45,3,0,0,0,0,1,0,17,1,0,0,0,1,0,0
808,28,3,12,4,6,4,15,192,31,1,21,4,36,0,4
1144,56,8,6,5,7,2,22,148,37,2,35,4,50,0,4
498,27,4,6,1,2,4,9,66,13,1,10,3,16,0,1
1218,80,9,29,8,6,13,63,66,40,3,38,6,5,0,1
1803,79,3,11,6,1,0,23,163,70,9,33,4,48,0,1
464,22,10,4,1,12,3,14,33,22,2,15,3,6,0,1
190,9,1,1,2,1,0,4,18,3,1,7,0,2,0,1
5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1019,52,8,5,8,18,5,19,58,26,6,31,9,46,0,1
1700,105,19,21,14,42,12,52,114,79,1,62,11,4,0,7
11,1,0,1,0,0,1,0,4,0,0,1,1,0,0,0
8,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0
1571,53,4,11,4,15,0,15,161,43,5,36,13,36,0,1
9,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0
231,10,3,0,3,2,2,2,19,4,1,15,2,3,0,1
370,23,2,4,3,6,3,10,44,14,1,10,0,0,0,0
1033,67,10,32,8,12,7,47,119,37,2,31,1,17,0,3
1750,69,12,17,14,20,19,41,183,68,3,74,9,44,0,2
6,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1
989,56,6,3,9,16,10,27,51,65,0,40,2,4,0,2
1976,94,5,30,12,19,3,37,174,50,5,59,7,16,0,2
2416,79,7,33,12,16,0,37,310,100,1,51,15,95,0,3
880,35,3,2,1,5,6,16,90,16,0,34,9,18,0,2
2976,136,26,7,3,27,13,78,201,115,6,127,17,22,0,4
14,2,0,0,0,0,0,0,9,0,0,1,0,0,0,0
1057,66,8,8,7,29,1,19,134,41,2,47,3,7,0,6
165,6,1,0,2,0,3,4,12,8,0,5,2,0,0,1
1123,59,8,12,4,26,7,43,89,27,1,51,5,4,0,1
552,23,4,6,4,2,2,7,79,18,1,22,7,14,0,1
10,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
1470,142,10,49,22,8,2,57,182,50,6,38,10,41,0,2
1632,77,9,44,16,10,2,34,137,78,4,39,10,25,0,1
1394,69,5,5,7,33,6,29,57,47,9,68,16,38,0,1
690,31,7,5,5,9,6,17,124,19,1,27,6,6,0,3
746,44,11,3,3,17,19,17,78,20,1,31,3,15,0,3
32,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0
394,16,2,1,2,0,1,5,43,17,1,13,3,1,0,2
1704,92,18,18,14,66,13,48,103,92,3,77,14,8,0,3
1116,113,3,18,2,6,0,35,170,26,1,30,8,17,0,2
1101,51,7,6,4,7,5,28,98,31,0,38,5,6,0,1
166,12,2,6,3,0,1,5,25,3,0,5,0,0,0,3
1181,57,3,24,5,16,2,41,131,44,2,37,14,24,0,2
1310,62,8,18,8,6,0,26,145,46,1,48,5,8,0,2
6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
12,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1
2354,98,6,11,8,2,1,49,286,76,4,59,15,37,0,1
7,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1
2115,89,10,6,13,26,8,37,146,56,4,45,18,63,0,2
693,43,3,4,3,17,5,21,92,15,1,30,4,15,0,2
1551,75,6,23,7,24,1,35,223,59,2,34,5,22,0,1
347,17,3,1,3,2,1,3,34,11,0,12,5,4,0,1
11,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
444,19,2,1,3,2,1,8,36,21,3,14,0,2,0,1
397,24,8,6,2,0,6,6,12,27,2,17,1,9,0,1
475,17,1,1,1,7,1,6,76,14,1,15,2,3,0,1
1127,38,3,13,9,17,2,16,109,33,0,43,10,11,0,3
8,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1
1293,56,5,13,8,32,14,19,98,44,11,49,9,39,0,8
7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
445,27,1,4,1,10,6,21,32,18,1,21,4,1,0,2
121,7,0,0,0,0,0,2,30,2,0,4,1,5,0,1
674,36,4,0,4,6,0,13,65,21,3,23,5,16,0,1
1675,78,7,24,10,23,4,56,200,57,6,55,9,55,0,11
438,20,0,6,1,1,0,7,42,14,2,20,0,19,0,1
980,39,3,16,0,0,0,32,106,38,3,25,7,12,0,1
1169,42,5,6,7,15,6,20,141,41,0,50,10,8,0,1
439,18,1,4,2,3,1,6,44,14,4,27,1,1,0,1
384,23,4,3,1,6,2,22,42,13,1,5,1,5,0,1
5,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
847,42,7,11,7,9,0,23,106,23,1,25,2,14,0,3
10,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1
1781,77,17,44,12,41,13,61,118,66,8,59,12,24,0,1
178,11,1,0,0,2,1,6,19,6,0,10,1,5,0,1
387,20,1,4,1,3,4,6,36,14,1,21,3,3,0,1
1087,43,3,8,4,23,17,37,107,34,3,46,10,20,0,1
1682,77,7,19,6,40,15,47,228,68,6,78,8,56,0,6
839,67,13,3,7,41,13,34,85,37,0,39,5,16,0,8
942,31,3,6,2,7,2,22,175,33,1,38,5,30,0,3
216,11,0,5,2,0,3,7,30,1,1,7,1,2,0,2
2156,151,11,14,12,30,14,73,207,56,8,99,13,58,0,7
851,30,5,13,3,8,0,16,116,41,1,22,4,25,0,2
2040,100,10,50,19,34,21,81,235,70,2,70,11,21,0,30
1444,100,5,4,6,7,61,21,42,36,4,102,6,1,0,2
3502,243,36,50,22,136,98,98,233,142,15,150,28,37,0,44
9,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
123,6,3,0,0,0,0,2,28,4,0,3,0,3,0,1
400,18,3,0,2,2,2,8,25,13,0,21,5,5,0,1
1867,81,22,13,6,36,9,54,65,82,0,80,14,1,0,1
376,18,7,3,3,7,1,10,50,5,1,12,1,7,0,1
1894,91,12,7,4,25,11,42,172,49,2,85,12,15,0,4
2149,80,29,9,15,27,12,69,121,81,8,75,12,27,0,1
7642,295,41,16,12,45,49,132,1256,271,14,221,29,106,0,3
489,26,5,6,4,18,5,11,52,22,0,23,2,11,0,1
1028,39,4,3,6,12,6,13,123,42,2,35,5,9,0,1
1089,52,4,7,4,15,4,23,98,29,2,42,8,26,0,2
1027,38,5,7,2,0,0,48,83,48,0,26,5,4,0,1
11,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0
1345,61,22,25,20,21,8,51,142,42,5,72,10,16,0,2
919,36,2,13,8,8,3,18,140,26,1,29,5,9,0,3
44,1,0,1,0,0,0,0,5,1,0,1,0,0,0,1
1095,33,4,15,7,7,2,18,114,46,2,40,8,48,0,2
1502,69,5,12,4,14,13,31,113,38,7,72,8,15,0,1
10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
643,29,3,2,2,9,11,29,51,17,0,26,4,2,0,1
1089,41,5,14,8,8,0,29,97,34,3,51,7,18,0,1
815,32,12,3,5,7,1,16,98,26,1,25,4,6,0,2
492,19,1,5,5,4,0,11,57,11,0,23,0,5,0,1
545,26,1,7,5,0,2,13,77,17,0,15,2,4,0,1
1408,66,4,6,4,12,5,33,112,42,5,46,6,42,0,2
1179,53,7,7,4,5,3,34,125,47,2,49,5,11,0,1
1622,80,7,9,4,11,9,29,177,45,4,43,7,68,0,1
534,24,3,1,5,13,4,9,34,25,0,21,4,6,0,1
960,23,4,30,5,84,3,28,73,42,2,35,3,20,0,1
265,13,3,4,4,1,4,10,20,9,0,7,3,4,0,0
2324,193,5,15,13,24,25,115,250,58,7,98,18,18,0,2
703,38,5,17,5,17,10,39,74,28,0,34,5,22,0,1
1259,41,10,6,8,22,11,30,116,43,3,62,11,12,0,1
1702,178,44,30,23,6,0,119,264,51,2,28,5,39,0,2
747,20,10,9,7,7,0,21,133,31,5,18,2,10,0,2
565,26,2,8,4,11,0,21,30,22,0,23,1,2,0,1
325,16,2,3,2,1,2,0,14,10,3,12,0,13,0,1
522,33,3,0,2,5,6,23,30,26,1,19,3,6,0,1
508,29,8,11,4,15,5,15,97,18,3,17,7,29,0,2
1002,34,4,13,6,17,0,19,180,36,2,15,8,11,0,1
8,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0
923,40,3,3,4,4,1,17,116,33,5,29,10,17,0,1
902,54,3,0,6,16,2,23,45,22,1,48,9,29,0,1
645,26,6,6,2,7,0,10,109,19,3,14,1,1,0,5
183,10,1,0,1,1,6,4,29,7,0,8,2,3,0,1
1635,66,7,17,4,18,7,26,257,70,2,46,11,51,0,18
246,18,6,6,1,3,2,6,41,7,1,7,1,0,0,1
288,11,2,2,2,2,0,13,46,8,0,13,0,1,0,2
13,1,0,0,0,0,0,0,7,0,0,0,0,1,0,1
1342,51,7,5,7,4,2,27,94,51,9,59,6,8,0,2
1066,85,12,5,7,32,21,36,127,36,4,43,11,9,0,7
768,35,5,7,7,11,18,13,63,26,3,33,4,8,0,2
7,1,1,0,1,0,0,0,4,0,0,0,0,0,0,1
665,34,8,21,6,7,3,21,55,27,2,18,5,13,0,1
193,13,3,9,3,2,1,9,21,5,1,10,1,3,0,1
15,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
291,16,2,1,0,3,2,4,28,10,0,7,2,1,0,1
521,22,4,7,2,0,0,13,87,17,0,13,2,11,0,1
258,11,3,2,2,3,1,2,15,8,0,8,0,3,0,1
1019,51,8,6,10,21,8,47,126,30,1,36,6,13,0,45
2704,103,3,26,14,14,12,40,171,98,5,111,12,64,0,1
765,25,2,23,2,16,1,10,112,23,1,13,8,7,0,1
759,35,1,17,3,9,3,11,105,26,1,34,5,35,0,1
704,27,5,2,2,0,1,12,116,25,1,21,1,13,0,8
409,22,2,2,1,2,5,4,46,16,1,13,0,3,0,1
1596,79,12,12,11,32,10,52,73,58,4,67,7,4,0,1
118,6,2,0,0,0,0,2,31,5,0,3,0,4,0,1
284,16,0,1,0,1,1,10,33,9,0,6,0,26,0,1
247,18,2,6,1,2,1,6,54,10,0,9,1,6,0,1
1965,81,5,10,10,14,1,60,125,91,2,106,17,7,0,1
2011,162,19,12,19,98,47,64,144,63,6,99,18,29,0,4
446,16,0,9,1,6,0,11,53,11,0,14,3,3,0,1
612,37,4,5,4,19,11,13,45,26,2,25,1,10,0,1
139,11,1,0,2,5,2,1,21,5,0,2,0,0,0,1
502,24,1,10,5,3,1,17,84,16,2,25,2,1,0,1
434,20,2,13,7,4,5,14,27,13,1,23,4,0,0,1
323,9,1,1,0,2,0,3,36,16,0,6,2,1,0,2
1823,166,11,10,14,75,15,61,149,44,1,67,8,15,0,12
625,23,1,6,5,9,5,41,33,23,0,17,1,4,0,1
1029,43,5,5,1,3,0,22,120,28,2,39,10,4,0,1
9,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
408,14,5,0,1,6,5,10,13,16,0,27,4,3,0,0
7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
761,34,8,7,7,11,2,27,85,27,3,23,6,13,0,2
2451,125,20,39,18,55,39,72,316,93,5,97,13,127,0,13
581,25,2,14,2,8,1,14,64,11,0,20,3,7,0,1
15,1,1,1,0,1,0,0,12,0,0,0,0,0,0,1
1826,101,13,23,11,11,7,53,125,77,7,60,8,16,0,3
1875,80,7,11,11,28,37,50,223,57,7,88,8,25,0,1
2194,119,17,66,21,36,20,54,205,91,3,59,14,6,0,1
412,24,3,6,3,11,7,15,29,16,2,14,1,0,0,2
688,32,10,5,2,8,6,13,72,28,1,17,0,14,0,1
1124,52,3,17,13,11,2,20,156,26,2,50,13,16,0,11
230,11,2,0,1,1,2,6,23,10,0,4,0,8,0,1
623,31,2,5,0,4,2,18,114,23,2,13,0,22,0,1
291,18,4,4,5,4,0,10,56,9,0,9,3,1,0,1
3104,102,9,46,23,16,2,55,408,97,8,92,17,21,0,1
1163,63,4,22,5,19,0,24,177,30,2,38,11,16,0,1
928,60,4,7,6,8,1,38,107,36,2,43,7,40,0,7
1090,48,14,5,4,80,11,27,33,42,5,45,6,2,0,1
11,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0
514,20,4,0,0,4,1,5,37,14,5,18,4,0,0,1
6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1245,55,1,26,19,3,3,31,133,29,2,26,8,14,0,2
875,41,5,3,5,0,1,20,35,23,5,31,3,40,0,1
270,10,0,5,0,5,0,10,23,9,0,8,0,2,0,1
318,8,1,1,1,4,0,6,45,14,0,11,1,11,0,1
594,27,0,6,4,3,0,18,40,24,1,27,3,5,0,1
2201,99,20,32,10,26,6,53,335,77,3,67,21,52,0,2
1218,97,8,4,11,8,34,22,42,51,0,65,8,22,0,1
2755,85,10,25,21,18,5,58,280,119,4,107,17,23,0,1
6,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1
742,39,6,1,1,5,1,20,102,25,1,46,6,6,0,1
371,18,6,16,7,1,0,27,66,10,0,13,0,8,0,1
1101,35,4,26,11,22,0,30,168,57,1,21,6,23,0,2
642,27,2,7,3,11,0,17,82,15,1,20,7,9,0,1
767,39,3,18,3,0,2,24,34,18,1,23,6,2,0,1
639,21,4,4,1,7,0,7,132,20,1,19,3,1,0,1
520,28,6,1,7,2,13,15,44,23,0,22,6,2,0,0
1073,53,11,19,7,34,3,21,77,48,6,47,8,8,0,3
4915,265,23,86,42,147,48,225,200,190,10,189,35,57,0,2
1044,45,3,9,7,4,0,21,80,26,1,39,9,19,0,2
478,33,3,5,0,2,7,13,71,13,2,15,1,3,0,3
823,30,8,4,5,3,7,22,95,26,3,32,2,10,0,1
536,30,7,1,3,4,0,12,47,15,1,19,2,16,0,1
29,2,0,1,0,0,0,0,5,0,0,1,0,1,0,0
818,30,1,5,1,3,1,21,124,18,0,18,6,7,0,1
7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
609,18,2,10,5,2,2,22,68,20,3,28,1,2,0,1
14,1,0,0,0,0,0,0,6,0,0,0,0,2,0,1
270,16,1,9,0,4,3,11,44,6,1,7,2,5,0,1
580,30,2,8,1,7,4,13,65,11,2,18,1,6,0,1
253,12,0,2,0,0,0,2,39,10,0,13,2,9,0,1
7,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0
826,40,1,12,4,23,11,13,152,34,2,35,4,35,0,2
896,48,14,12,11,4,4,24,101,30,2,48,4,7,0,1
1283,59,8,18,7,2,4,43,102,43,0,33,8,20,0,1
3135,149,8,16,6,20,1,67,317,138,3,119,15,62,0,2
366,16,3,2,3,8,0,15,53,10,0,6,0,1,0,1
670,35,1,2,4,0,0,11,50,28,0,11,0,25,0,1
9,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1454,87,8,14,8,12,9,66,164,66,2,48,15,26,0,7
246,11,1,1,3,4,1,5,23,9,1,11,1,0,0,1
467,19,2,5,1,6,0,13,80,12,0,23,1,6,0,1
379,14,0,2,0,0,1,2,112,13,3,11,3,4,0,1
1798,88,10,7,7,37,16,35,122,61,6,39,12,69,0,1
940,66,3,6,2,10,25,19,46,29,3,61,4,10,0,1
1150,124,3,27,21,9,2,61,196,31,5,24,10,21,0,2
2696,145,15,4,13,34,111,86,41,93,15,190,24,19,0,1
109,6,2,0,0,0,0,2,28,4,0,2,0,3,0,1
476,17,2,9,5,9,0,12,70,16,3,17,3,10,0,2
362,24,1,4,2,11,3,5,22,14,2,18,3,3,0,1
9,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0
835,31,2,6,3,15,1,14,104,20,2,22,5,11,0,2
1106,49,4,14,3,4,3,25,174,37,2,33,3,16,0,4
1212,41,4,15,7,6,0,23,141,44,2,33,14,8,0,1
913,42,4,8,2,5,0,29,101,31,3,47,7,22,0,1
13,1,0,0,0,0,2,0,8,1,0,1,0,0,0,0
855,44,3,13,9,4,4,19,64,26,1,30,8,2,0,1
312,13,0,7,3,7,2,1,58,11,1,6,1,14,0,1
781,42,1,9,1,3,9,15,36,29,0,38,4,27,0,1
1527,63,9,23,11,12,8,37,159,50,1,47,7,16,0,1
1401,51,14,4,5,13,13,29,75,72,6,49,7,20,0,1
2125,140,25,26,20,69,60,86,88,63,4,126,19,17,0,5
2089,86,10,42,18,8,7,56,214,74,3,82,4,15,0,1
613,42,4,0,2,12,2,24,92,30,0,24,6,4,0,7
972,55,8,17,11,10,0,24,90,35,4,41,8,13,0,1
8,1,0,0,0,0,0,0,5,0,0,0,0,2,0,1
337,13,2,0,1,1,1,9,20,14,2,22,2,4,0,0
765,35,7,1,1,14,8,23,71,19,1,28,1,9,0,1
7,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0
447,14,5,2,3,4,4,16,43,15,3,11,0,14,0,1
2933,115,10,39,14,31,9,85,406,93,6,91,17,28,0,2
904,30,5,4,4,8,0,19,129,45,1,27,9,13,0,1
437,19,2,3,2,1,0,13,62,12,1,8,0,20,0,1
2256,74,8,38,9,8,2,14,234,106,1,77,14,36,0,2
208,10,1,0,1,1,0,2,19,9,0,7,0,0,0,1
735,47,9,5,5,26,12,34,71,20,4,23,6,13,0,1
658,37,4,4,8,9,7,17,56,18,1,22,3,5,0,2
1389,74,11,22,10,6,2,45,265,57,0,33,6,17,0,1
836,64,6,20,5,8,9,29,80,31,1,30,5,8,0,1
8,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1
833,47,3,5,1,7,1,7,205,24,2,20,2,77,0,2
1210,48,1,28,14,26,3,31,162,59,5,50,10,27,0,2
620,34,2,4,3,5,1,17,78,14,0,15,4,8,0,2
862,34,6,12,6,19,3,22,53,36,6,51,3,39,0,1
181,5,5,2,1,4,2,4,17,1,0,7,2,6,0,1
477,19,1,0,0,7,2,7,40,16,1,14,4,3,0,1
1073,60,14,17,10,31,9,39,89,27,0,52,11,5,0,2
485,36,11,8,2,3,0,14,88,16,1,22,3,1,0,3
1822,94,4,25,10,26,7,44,171,54,1,56,6,66,0,1
165,9,0,2,2,3,1,6,22,5,0,3,0,0,0,0
14,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1
1132,58,2,17,2,9,2,27,63,61,5,39,2,12,0,3
474,37,1,21,8,4,0,10,32,22,0,9,3,18,0,1
863,38,3,8,5,4,0,11,116,27,2,24,5,13,0,7
1235,44,3,19,7,22,0,37,152,33,0,44,6,8,0,1
419,20,1,3,1,0,1,6,29,12,0,17,2,31,0,1
918,52,2,18,12,21,11,27,103,37,3,47,7,9,0,1
872,37,2,5,4,26,2,28,117,16,1,40,7,4,0,1
797,29,7,12,9,7,4,24,60,44,1,24,9,8,0,1
969,42,1,12,7,15,0,14,103,40,2,30,3,11,0,2
13,1,0,0,0,0,0,0,4,0,0,1,0,4,0,0
886,44,1,27,6,7,0,14,84,27,3,37,3,20,0,1
1427,54,3,23,8,16,1,29,237,45,0,34,7,18,0,1
6,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1628,78,14,16,8,38,9,35,170,52,2,58,7,25,0,1
1594,71,6,9,1,16,8,48,199,43,4,43,7,32,0,2
319,8,0,0,0,1,4,8,33,15,0,9,3,15,0,0
1731,97,26,58,21,48,12,63,72,59,11,81,10,17,0,1
169,12,3,2,2,4,3,12,14,6,3,8,1,0,0,1
3529,158,42,30,31,65,27,83,97,131,8,161,20,12,0,1
477,20,3,6,3,8,11,13,34,40,0,31,3,14,0,1
913,35,4,4,1,8,9,12,98,43,4,32,3,25,0,1
5,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0
1666,59,14,6,6,34,12,46,119,66,6,51,5,11,0,2
694,36,5,9,5,18,1,16,127,21,0,22,6,0,0,1
150,6,0,1,0,0,0,5,30,1,0,5,0,4,0,2
9,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0
273,16,1,4,3,1,0,9,37,3,0,11,2,2,0,1
236,8,0,2,0,0,0,7,23,5,2,8,1,0,0,1
296,14,3,5,5,5,2,6,35,16,0,8,2,3,0,2
1524,87,9,33,11,27,8,61,154,44,1,64,5,19,0,1
